Index,Timestamp,Indicator
14822,37214,1
14823,37217,1
14824,37219,1
14825,37222,1
14826,37224,1
14827,37227,1
14828,37229,1
14829,37232,1
14830,37234,1
14831,37237,1
14832,37239,1
14833,37242,1
14834,37244,1
14835,37247,1
14836,37249,1
14837,37252,1
14838,37254,1
14839,37257,1
14840,37259,1
14841,37262,1
14842,37264,1
14843,37266,1
14844,37269,1
14845,37271,1
14846,37274,1
14847,37276,1
14848,37279,1
14849,37281,1
14850,37284,1
14851,37286,1
14852,37289,1
14853,37291,1
14854,37294,1
14855,37296,1
14856,37299,1
14857,37301,1
14858,37304,1
14859,37306,1
14860,37309,1
14861,37311,1
14862,37314,1
14863,37316,1
14864,37319,1
14865,37321,1
14866,37324,1
14867,37326,1
14868,37329,1
14869,37331,1
14870,37334,1
14871,37336,1
14872,37339,1
14873,37341,1
14874,37344,1
14875,37346,1
14876,37348,0
14877,37351,1
14878,37354,1
14879,37356,1
14880,37359,1
14881,37361,1
14882,37364,1
14883,37366,1
14884,37369,1
14885,37371,1
14886,37374,1
14887,37376,1
14888,37379,1
14889,37381,1
14890,37384,1
14891,37386,1
14892,37388,1
14893,37391,1
14894,37393,1
14895,37396,1
14896,37398,1
14897,37401,1
14898,37403,1
14899,37406,1
14900,37408,1
14901,37411,1
14902,37413,1
14903,37416,1
14904,37418,1
14905,37421,1
14906,37423,1
14907,37426,1
14908,37428,1
14909,37431,1
14910,37433,1
14911,37436,1
14912,37438,1
14913,37441,1
14914,37443,1
14915,37446,1
14916,37448,1
14917,37451,1
14918,37453,1
14919,37456,1
14920,37458,1
14921,37461,1
14922,37463,1
14923,37466,1
14924,37468,1
14925,37471,1
14926,37473,1
14927,37476,1
14928,37478,1
14929,37481,1
14930,37483,1
14931,37486,1
14932,37488,1
14933,37491,1
14934,37493,1
14935,37496,1
14936,37498,1
14937,37501,1
14938,37503,1
14939,37506,1
14940,37508,1
14941,37511,1
14942,37513,1
14943,37515,1
14944,37518,1
14945,37520,1
14946,37523,1
14947,37525,1
14948,37528,1
14949,37530,1
14950,37533,1
14951,37535,1
14952,37538,1
14953,37540,1
14954,37543,1
14955,37545,1
14956,37548,1
14957,37550,1
14958,37553,1
14959,37555,1
14960,37558,1
14961,37560,1
14962,37563,1
14963,37565,1
14964,37568,1
14965,37570,1
14966,37573,1
14967,37575,1
14968,37578,1
14969,37580,1
14970,37583,1
14971,37585,1
14972,37588,1
14973,37590,1
14974,37593,1
14975,37595,1
14976,37598,1
14977,37600,1
14978,37603,1
14979,37605,1
14980,37608,1
14981,37610,1
14982,37613,1
14983,37615,1
14984,37618,1
14985,37620,1
14986,37623,1
14987,37625,1
14988,37628,1
14989,37630,1
14990,37633,1
14991,37635,1
14992,37637,1
14993,37640,1
14994,37642,1
14995,37645,1
14996,37647,1
14997,37650,1
14998,37652,1
14999,37655,1
15000,37657,1
15001,37660,1
15002,37662,1
15003,37665,1
15004,37667,1
15005,37670,1
15006,37672,1
15007,37675,1
15008,37677,1
15009,37680,1
15010,37682,1
15011,37685,1
15012,37687,1
15013,37690,1
15014,37692,1
15015,37695,1
15016,37697,1
15017,37700,1
15018,37702,1
15019,37705,1
15020,37707,1
15021,37710,1
15022,37712,1
15023,37715,1
15024,37717,1
15025,37720,1
15026,37722,1
15027,37725,1
15028,37727,1
15029,37730,1
15030,37732,1
15031,37735,1
15032,37737,1
15033,37740,1
15034,37742,1
15035,37745,1
15036,37747,1
15037,37750,1
15038,37752,1
15039,37755,1
15040,37757,1
15041,37760,1
15042,37762,1
15043,37764,1
15044,37767,1
15045,37769,1
15046,37772,1
15047,37774,1
15048,37777,1
15049,37779,1
15050,37782,1
15051,37784,1
15052,37787,1
15053,37789,1
15054,37792,1
15055,37794,1
15056,37797,1
15057,37799,1
15058,37802,1
15059,37804,1
15060,37807,1
15061,37809,1
15062,37812,1
15063,37814,1
15064,37817,1
