Index,Timestamp,Millis,DataRate,PowerLevel,Indicator
10058,12:43:41,14990,2,0,1
10059,12:43:41,14991,2,0,1
10060,12:43:41,14993,2,0,1
10061,12:43:41,14994,2,0,1
10062,12:43:41,14995,2,0,1
10063,12:43:41,14997,2,0,1
10064,12:43:41,14998,2,0,1
10065,12:43:41,15000,2,0,1
10066,12:43:41,15001,2,0,1
10067,12:43:41,15002,2,0,1
10068,12:43:41,15004,2,0,1
10069,12:43:41,15005,2,0,1
10070,12:43:41,15006,2,0,1
10071,12:43:41,15008,2,0,1
10072,12:43:41,15009,2,0,1
10073,12:43:41,15011,2,0,1
10074,12:43:41,15012,2,0,1
10075,12:43:41,15013,2,0,1
10076,12:43:41,15015,2,0,1
10077,12:43:41,15016,2,0,1
10078,12:43:41,15018,2,0,1
10079,12:43:41,15019,2,0,1
10080,12:43:41,15020,2,0,1
10081,12:43:41,15022,2,0,1
10082,12:43:41,15023,2,0,1
10083,12:43:41,15025,2,0,1
10084,12:43:41,15026,2,0,1
10085,12:43:41,15027,2,0,1
10086,12:43:41,15029,2,0,1
10087,12:43:41,15030,2,0,1
10088,12:43:41,15031,2,0,1
10089,12:43:41,15033,2,0,1
10090,12:43:41,15034,2,0,1
10091,12:43:41,15036,2,0,1
10092,12:43:41,15037,2,0,1
10093,12:43:41,15038,2,0,1
10094,12:43:41,15040,2,0,1
10095,12:43:41,15041,2,0,1
10096,12:43:41,15043,2,0,1
10097,12:43:41,15044,2,0,1
10098,12:43:41,15045,2,0,1
10099,12:43:41,15047,2,0,1
10100,12:43:41,15048,2,0,1
10101,12:43:41,15049,2,0,1
10102,12:43:41,15051,2,0,1
10103,12:43:41,15052,2,0,1
10104,12:43:41,15054,2,0,1
10105,12:43:41,15055,2,0,1
10106,12:43:41,15056,2,0,1
10107,12:43:41,15058,2,0,1
10108,12:43:41,15059,2,0,1
10109,12:43:41,15061,2,0,1
10110,12:43:41,15062,2,0,1
10111,12:43:41,15063,2,0,1
10112,12:43:41,15065,2,0,1
10113,12:43:41,15066,2,0,1
10114,12:43:41,15067,2,0,1
10115,12:43:41,15069,2,0,1
10116,12:43:41,15070,2,0,1
10117,12:43:41,15072,2,0,1
10118,12:43:41,15073,2,0,1
10119,12:43:41,15074,2,0,1
10120,12:43:41,15076,2,0,1
10121,12:43:41,15077,2,0,1
10122,12:43:41,15079,2,0,1
10123,12:43:41,15080,2,0,1
10124,12:43:41,15081,2,0,1
10125,12:43:41,15083,2,0,1
10126,12:43:41,15084,2,0,1
10127,12:43:41,15085,2,0,1
10128,12:43:41,15087,2,0,1
10129,12:43:41,15088,2,0,1
10130,12:43:41,15090,2,0,1
10131,12:43:41,15091,2,0,1
10132,12:43:41,15092,2,0,1
10133,12:43:41,15094,2,0,1
10134,12:43:41,15095,2,0,1
10135,12:43:41,15097,2,0,1
10136,12:43:41,15098,2,0,1
10137,12:43:41,15099,2,0,1
10138,12:43:41,15101,2,0,1
10139,12:43:41,15102,2,0,1
10140,12:43:41,15103,2,0,1
10141,12:43:41,15105,2,0,1
10142,12:43:41,15106,2,0,1
10143,12:43:41,15108,2,0,1
10144,12:43:41,15109,2,0,1
10145,12:43:41,15110,2,0,1
10146,12:43:41,15112,2,0,1
10147,12:43:41,15113,2,0,1
10148,12:43:41,15115,2,0,1
10149,12:43:41,15116,2,0,1
10150,12:43:41,15117,2,0,1
10151,12:43:41,15119,2,0,1
10152,12:43:41,15120,2,0,1
10153,12:43:41,15121,2,0,1
10154,12:43:41,15123,2,0,1
10155,12:43:41,15124,2,0,1
10156,12:43:41,15126,2,0,1
10157,12:43:41,15127,2,0,1
10158,12:43:41,15128,2,0,1
10159,12:43:41,15130,2,0,1
10160,12:43:41,15131,2,0,1
10161,12:43:41,15133,2,0,1
10162,12:43:41,15134,2,0,1
10163,12:43:41,15135,2,0,1
10164,12:43:41,15137,2,0,1
10165,12:43:41,15138,2,0,1
10166,12:43:41,15139,2,0,1
10167,12:43:41,15141,2,0,1
10168,12:43:41,15142,2,0,1
10169,12:43:41,15144,2,0,1
10170,12:43:41,15145,2,0,1
10171,12:43:42,15146,2,0,1
10172,12:43:42,15148,2,0,1
10173,12:43:42,15149,2,0,1
10174,12:43:42,15151,2,0,1
10175,12:43:42,15152,2,0,1
10176,12:43:42,15153,2,0,1
10177,12:43:42,15155,2,0,1
10178,12:43:42,15156,2,0,1
10179,12:43:42,15157,2,0,1
10180,12:43:42,15159,2,0,1
10181,12:43:42,15160,2,0,1
10182,12:43:42,15162,2,0,1
10183,12:43:42,15163,2,0,1
10184,12:43:42,15164,2,0,1
10185,12:43:42,15166,2,0,1
10186,12:43:42,15167,2,0,1
10187,12:43:42,15169,2,0,1
10188,12:43:42,15170,2,0,1
10189,12:43:42,15171,2,0,1
10190,12:43:42,15173,2,0,1
10191,12:43:42,15174,2,0,1
10192,12:43:42,15175,2,0,1
10193,12:43:42,15177,2,0,1
10194,12:43:42,15178,2,0,1
10195,12:43:42,15180,2,0,1
10196,12:43:42,15181,2,0,1
10197,12:43:42,15182,2,0,1
10198,12:43:42,15184,2,0,1
10199,12:43:42,15185,2,0,1
10200,12:43:42,15187,2,0,1
10201,12:43:42,15188,2,0,1
10202,12:43:42,15189,2,0,1
10203,12:43:42,15191,2,0,1
10204,12:43:42,15192,2,0,1
10205,12:43:42,15193,2,0,1
10206,12:43:42,15195,2,0,1
10207,12:43:42,15196,2,0,1
10208,12:43:42,15198,2,0,1
10209,12:43:42,15199,2,0,1
10210,12:43:42,15200,2,0,1
10211,12:43:42,15202,2,0,1
10212,12:43:42,15203,2,0,1
10213,12:43:42,15205,2,0,1
10214,12:43:42,15206,2,0,1
10215,12:43:42,15207,2,0,1
10216,12:43:42,15209,2,0,1
10217,12:43:42,15210,2,0,1
10218,12:43:42,15211,2,0,1
10219,12:43:42,15213,2,0,1
10220,12:43:42,15214,2,0,1
10221,12:43:42,15216,2,0,1
10222,12:43:42,15217,2,0,1
10223,12:43:42,15218,2,0,1
10224,12:43:42,15220,2,0,1
10225,12:43:42,15221,2,0,1
10226,12:43:42,15223,2,0,1
10227,12:43:42,15224,2,0,1
10228,12:43:42,15225,2,0,1
10229,12:43:42,15227,2,0,1
10230,12:43:42,15228,2,0,1
10231,12:43:42,15229,2,0,1
10232,12:43:42,15231,2,0,1
10233,12:43:42,15232,2,0,1
10234,12:43:42,15234,2,0,1
10235,12:43:42,15235,2,0,1
10236,12:43:42,15236,2,0,1
10237,12:43:42,15238,2,0,1
10238,12:43:42,15239,2,0,1
10239,12:43:42,15241,2,0,1
10240,12:43:42,15242,2,0,1
10241,12:43:42,15243,2,0,1
10242,12:43:42,15245,2,0,1
10243,12:43:42,15246,2,0,1
10244,12:43:42,15247,2,0,1
10245,12:43:42,15249,2,0,1
10246,12:43:42,15250,2,0,1
10247,12:43:42,15252,2,0,1
10248,12:43:42,15253,2,0,1
10249,12:43:42,15254,2,0,1
10250,12:43:42,15256,2,0,1
10251,12:43:42,15257,2,0,1
10252,12:43:42,15259,2,0,1
10253,12:43:42,15260,2,0,1
10254,12:43:42,15261,2,0,1
10255,12:43:42,15263,2,0,1
10256,12:43:42,15264,2,0,1
10257,12:43:42,15265,2,0,1
10258,12:43:42,15267,2,0,1
10259,12:43:42,15268,2,0,1
10260,12:43:42,15270,2,0,1
10261,12:43:42,15271,2,0,1
10262,12:43:42,15272,2,0,1
10263,12:43:42,15274,2,0,1
10264,12:43:42,15275,2,0,1
10265,12:43:42,15277,2,0,1
10266,12:43:42,15278,2,0,1
10267,12:43:42,15279,2,0,1
10268,12:43:42,15281,2,0,1
10269,12:43:42,15282,2,0,1
10270,12:43:42,15283,2,0,1
10271,12:43:42,15285,2,0,1
10272,12:43:42,15286,2,0,1
10273,12:43:42,15288,2,0,1
10274,12:43:42,15289,2,0,1
10275,12:43:42,15290,2,0,1
10276,12:43:42,15292,2,0,1
10277,12:43:42,15293,2,0,1
10278,12:43:42,15295,2,0,1
10279,12:43:42,15296,2,0,1
10280,12:43:42,15297,2,0,1
10281,12:43:42,15299,2,0,1
10282,12:43:42,15300,2,0,1
10283,12:43:42,15302,2,0,1
10284,12:43:42,15303,2,0,1
10285,12:43:42,15304,2,0,1
10286,12:43:42,15306,2,0,1
10287,12:43:42,15307,2,0,1
10288,12:43:42,15308,2,0,1
10289,12:43:42,15310,2,0,1
10290,12:43:42,15311,2,0,1
10291,12:43:42,15313,2,0,1
10292,12:43:42,15314,2,0,1
10293,12:43:42,15315,2,0,1
10294,12:43:42,15317,2,0,1
10295,12:43:42,15318,2,0,1
10296,12:43:42,15320,2,0,1
10297,12:43:42,15321,2,0,1
10298,12:43:42,15322,2,0,1
10299,12:43:42,15324,2,0,1
10300,12:43:42,15325,2,0,1
10301,12:43:42,15326,2,0,1
10302,12:43:42,15328,2,0,1
10303,12:43:42,15329,2,0,1
10304,12:43:42,15331,2,0,1
10305,12:43:42,15332,2,0,1
10306,12:43:42,15333,2,0,1
10307,12:43:42,15335,2,0,1
10308,12:43:42,15336,2,0,1
10309,12:43:42,15338,2,0,1
10310,12:43:42,15339,2,0,1
10311,12:43:42,15340,2,0,1
10312,12:43:42,15342,2,0,1
10313,12:43:42,15343,2,0,1
10314,12:43:42,15344,2,0,1
10315,12:43:42,15346,2,0,1
10316,12:43:42,15347,2,0,1
10317,12:43:42,15349,2,0,1
10318,12:43:42,15350,2,0,1
10319,12:43:42,15351,2,0,1
10320,12:43:42,15353,2,0,1
10321,12:43:42,15354,2,0,1
10322,12:43:42,15356,2,0,1
10323,12:43:42,15357,2,0,1
10324,12:43:42,15358,2,0,1
10325,12:43:42,15360,2,0,1
10326,12:43:42,15361,2,0,1
10327,12:43:42,15362,2,0,1
10328,12:43:42,15364,2,0,1
10329,12:43:42,15365,2,0,1
10330,12:43:42,15367,2,0,1
10331,12:43:42,15368,2,0,1
10332,12:43:42,15369,2,0,1
10333,12:43:42,15371,2,0,1
10334,12:43:42,15372,2,0,1
10335,12:43:42,15374,2,0,1
10336,12:43:42,15375,2,0,1
10337,12:43:42,15376,2,0,1
10338,12:43:42,15378,2,0,1
10339,12:43:42,15379,2,0,1
10340,12:43:42,15380,2,0,1
10341,12:43:42,15382,2,0,1
10342,12:43:42,15383,2,0,1
10343,12:43:42,15385,2,0,1
10344,12:43:42,15386,2,0,1
10345,12:43:42,15387,2,0,1
10346,12:43:42,15389,2,0,1
10347,12:43:42,15390,2,0,1
10348,12:43:42,15392,2,0,1
10349,12:43:42,15393,2,0,1
10350,12:43:42,15394,2,0,1
10351,12:43:42,15396,2,0,1
10352,12:43:42,15397,2,0,1
10353,12:43:42,15398,2,0,1
10354,12:43:42,15400,2,0,1
10355,12:43:42,15401,2,0,1
10356,12:43:42,15403,2,0,1
10357,12:43:42,15404,2,0,1
10358,12:43:42,15405,2,0,1
10359,12:43:42,15407,2,0,1
10360,12:43:42,15408,2,0,1
10361,12:43:42,15410,2,0,1
10362,12:43:42,15411,2,0,1
10363,12:43:42,15412,2,0,1
10364,12:43:42,15414,2,0,1
10365,12:43:42,15415,2,0,1
10366,12:43:42,15416,2,0,1
10367,12:43:42,15418,2,0,1
10368,12:43:42,15419,2,0,1
10369,12:43:42,15421,2,0,1
10370,12:43:42,15422,2,0,1
10371,12:43:42,15423,2,0,1
10372,12:43:42,15425,2,0,1
10373,12:43:42,15426,2,0,1
10374,12:43:42,15428,2,0,1
10375,12:43:42,15429,2,0,1
10376,12:43:42,15430,2,0,1
10377,12:43:42,15432,2,0,1
10378,12:43:42,15433,2,0,1
10379,12:43:42,15434,2,0,1
10380,12:43:42,15436,2,0,1
10381,12:43:42,15437,2,0,1
10382,12:43:42,15439,2,0,1
10383,12:43:42,15440,2,0,1
10384,12:43:42,15441,2,0,1
10385,12:43:42,15443,2,0,1
10386,12:43:42,15444,2,0,1
10387,12:43:42,15446,2,0,1
10388,12:43:42,15447,2,0,1
10389,12:43:42,15448,2,0,1
10390,12:43:42,15450,2,0,1
10391,12:43:42,15451,2,0,1
10392,12:43:42,15452,2,0,1
10393,12:43:42,15454,2,0,1
10394,12:43:42,15455,2,0,1
10395,12:43:42,15457,2,0,1
10396,12:43:42,15458,2,0,1
10397,12:43:42,15459,2,0,1
10398,12:43:42,15461,2,0,1
10399,12:43:42,15462,2,0,1
10400,12:43:42,15464,2,0,1
10401,12:43:42,15465,2,0,1
10402,12:43:42,15466,2,0,1
10403,12:43:42,15468,2,0,1
10404,12:43:42,15469,2,0,1
10405,12:43:42,15470,2,0,1
10406,12:43:42,15472,2,0,1
10407,12:43:42,15473,2,0,1
10408,12:43:42,15475,2,0,1
10409,12:43:42,15476,2,0,1
10410,12:43:42,15477,2,0,1
10411,12:43:42,15479,2,0,1
10412,12:43:42,15480,2,0,1
10413,12:43:42,15482,2,0,1
10414,12:43:42,15483,2,0,1
10415,12:43:42,15484,2,0,1
10416,12:43:42,15486,2,0,1
10417,12:43:42,15487,2,0,1
10418,12:43:42,15488,2,0,1
10419,12:43:42,15490,2,0,1
10420,12:43:42,15491,2,0,1
10421,12:43:42,15493,2,0,1
10422,12:43:42,15494,2,0,1
10423,12:43:42,15495,2,0,1
10424,12:43:42,15497,2,0,1
10425,12:43:42,15498,2,0,1
10426,12:43:42,15500,2,0,1
10427,12:43:42,15501,2,0,1
10428,12:43:42,15502,2,0,1
10429,12:43:42,15504,2,0,1
10430,12:43:42,15505,2,0,1
10431,12:43:42,15506,2,0,1
10432,12:43:42,15508,2,0,1
10433,12:43:42,15509,2,0,1
10434,12:43:42,15511,2,0,1
10435,12:43:42,15512,2,0,1
10436,12:43:42,15513,2,0,1
10437,12:43:42,15515,2,0,1
10438,12:43:42,15516,2,0,1
10439,12:43:42,15518,2,0,1
10440,12:43:42,15519,2,0,1
10441,12:43:42,15520,2,0,1
10442,12:43:42,15522,2,0,1
10443,12:43:42,15523,2,0,1
10444,12:43:42,15524,2,0,1
10445,12:43:42,15526,2,0,1
10446,12:43:42,15527,2,0,1
10447,12:43:42,15529,2,0,1
10448,12:43:42,15530,2,0,1
10449,12:43:42,15531,2,0,1
10450,12:43:42,15533,2,0,1
10451,12:43:42,15534,2,0,1
10452,12:43:42,15536,2,0,1
10453,12:43:42,15537,2,0,1
10454,12:43:42,15538,2,0,1
10455,12:43:42,15540,2,0,1
10456,12:43:42,15541,2,0,1
10457,12:43:42,15542,2,0,1
10458,12:43:42,15544,2,0,1
10459,12:43:42,15545,2,0,1
10460,12:43:42,15547,2,0,1
10461,12:43:42,15548,2,0,1
10462,12:43:42,15549,2,0,1
10463,12:43:42,15551,2,0,1
10464,12:43:42,15552,2,0,1
10465,12:43:42,15554,2,0,1
10466,12:43:42,15555,2,0,1
10467,12:43:42,15556,2,0,1
10468,12:43:42,15558,2,0,1
10469,12:43:42,15559,2,0,1
10470,12:43:42,15560,2,0,1
10471,12:43:42,15562,2,0,1
10472,12:43:42,15563,2,0,1
10473,12:43:42,15565,2,0,1
10474,12:43:42,15566,2,0,1
10475,12:43:42,15567,2,0,1
10476,12:43:42,15569,2,0,1
10477,12:43:42,15570,2,0,1
10478,12:43:42,15572,2,0,1
10479,12:43:42,15573,2,0,1
10480,12:43:42,15574,2,0,1
10481,12:43:42,15576,2,0,1
10482,12:43:42,15577,2,0,1
10483,12:43:42,15579,2,0,1
10484,12:43:42,15580,2,0,1
10485,12:43:42,15581,2,0,1
10486,12:43:42,15583,2,0,1
10487,12:43:42,15584,2,0,1
10488,12:43:42,15585,2,0,1
10489,12:43:42,15587,2,0,1
10490,12:43:42,15588,2,0,1
10491,12:43:42,15590,2,0,1
10492,12:43:42,15591,2,0,1
10493,12:43:42,15592,2,0,1
10494,12:43:42,15594,2,0,1
10495,12:43:42,15595,2,0,1
10496,12:43:42,15597,2,0,1
10497,12:43:42,15598,2,0,1
10498,12:43:42,15599,2,0,1
10499,12:43:42,15601,2,0,1
10500,12:43:42,15602,2,0,1
10501,12:43:42,15603,2,0,1
10502,12:43:42,15605,2,0,1
10503,12:43:42,15606,2,0,1
10504,12:43:42,15608,2,0,1
10505,12:43:42,15609,2,0,1
10506,12:43:42,15610,2,0,1
10507,12:43:42,15612,2,0,1
10508,12:43:42,15613,2,0,1
10509,12:43:42,15615,2,0,1
10510,12:43:42,15616,2,0,1
10511,12:43:42,15617,2,0,1
10512,12:43:42,15619,2,0,1
10513,12:43:42,15620,2,0,1
10514,12:43:42,15621,2,0,1
10515,12:43:42,15623,2,0,1
10516,12:43:42,15624,2,0,1
10517,12:43:42,15626,2,0,1
10518,12:43:42,15627,2,0,1
10519,12:43:42,15628,2,0,1
10520,12:43:42,15630,2,0,1
10521,12:43:42,15631,2,0,1
10522,12:43:42,15633,2,0,1
10523,12:43:42,15634,2,0,1
10524,12:43:42,15635,2,0,1
10525,12:43:42,15637,2,0,1
10526,12:43:42,15638,2,0,1
10527,12:43:42,15639,2,0,1
10528,12:43:42,15641,2,0,1
10529,12:43:42,15642,2,0,1
10530,12:43:42,15644,2,0,1
10531,12:43:42,15645,2,0,1
10532,12:43:42,15646,2,0,1
10533,12:43:42,15648,2,0,1
10534,12:43:42,15649,2,0,1
10535,12:43:42,15651,2,0,1
10536,12:43:42,15652,2,0,1
10537,12:43:42,15653,2,0,1
10538,12:43:42,15655,2,0,1
10539,12:43:42,15656,2,0,1
10540,12:43:42,15657,2,0,1
10541,12:43:42,15659,2,0,1
10542,12:43:42,15660,2,0,1
10543,12:43:42,15662,2,0,1
10544,12:43:42,15663,2,0,1
10545,12:43:42,15664,2,0,1
10546,12:43:42,15666,2,0,1
10547,12:43:42,15667,2,0,1
10548,12:43:42,15669,2,0,1
10549,12:43:42,15670,2,0,1
10550,12:43:42,15671,2,0,1
10551,12:43:42,15673,2,0,1
10552,12:43:42,15674,2,0,1
10553,12:43:42,15675,2,0,1
10554,12:43:42,15677,2,0,1
10555,12:43:42,15678,2,0,1
10556,12:43:42,15680,2,0,1
10557,12:43:42,15681,2,0,1
10558,12:43:42,15682,2,0,1
10559,12:43:42,15684,2,0,1
10560,12:43:42,15685,2,0,1
10561,12:43:42,15687,2,0,1
10562,12:43:42,15688,2,0,1
10563,12:43:42,15689,2,0,1
10564,12:43:42,15691,2,0,1
10565,12:43:42,15692,2,0,1
10566,12:43:42,15693,2,0,1
10567,12:43:42,15695,2,0,1
10568,12:43:42,15696,2,0,1
10569,12:43:42,15698,2,0,1
10570,12:43:42,15699,2,0,1
10571,12:43:42,15700,2,0,1
10572,12:43:42,15702,2,0,1
10573,12:43:42,15703,2,0,1
10574,12:43:42,15705,2,0,1
10575,12:43:42,15706,2,0,1
10576,12:43:42,15707,2,0,1
10577,12:43:42,15709,2,0,1
10578,12:43:42,15710,2,0,1
10579,12:43:42,15711,2,0,1
10580,12:43:42,15713,2,0,1
10581,12:43:42,15714,2,0,1
10582,12:43:42,15716,2,0,1
10583,12:43:42,15717,2,0,1
10584,12:43:42,15718,2,0,1
10585,12:43:42,15720,2,0,1
10586,12:43:42,15721,2,0,1
10587,12:43:42,15723,2,0,1
10588,12:43:42,15724,2,0,1
10589,12:43:42,15725,2,0,1
10590,12:43:42,15727,2,0,1
10591,12:43:42,15728,2,0,1
10592,12:43:42,15729,2,0,1
10593,12:43:42,15731,2,0,1
10594,12:43:42,15732,2,0,1
10595,12:43:42,15734,2,0,1
10596,12:43:42,15735,2,0,1
10597,12:43:42,15736,2,0,1
10598,12:43:42,15738,2,0,1
10599,12:43:42,15739,2,0,1
10600,12:43:42,15741,2,0,1
10601,12:43:42,15742,2,0,1
10602,12:43:42,15743,2,0,1
10603,12:43:42,15745,2,0,1
10604,12:43:42,15746,2,0,1
10605,12:43:42,15747,2,0,1
10606,12:43:42,15749,2,0,1
10607,12:43:42,15750,2,0,1
10608,12:43:42,15752,2,0,1
10609,12:43:42,15753,2,0,1
10610,12:43:42,15754,2,0,1
10611,12:43:42,15756,2,0,1
10612,12:43:42,15757,2,0,1
10613,12:43:42,15759,2,0,1
10614,12:43:42,15760,2,0,1
10615,12:43:42,15761,2,0,1
10616,12:43:42,15763,2,0,1
10617,12:43:42,15764,2,0,1
10618,12:43:42,15765,2,0,1
10619,12:43:42,15767,2,0,1
10620,12:43:42,15768,2,0,1
10621,12:43:42,15770,2,0,1
10622,12:43:42,15771,2,0,1
10623,12:43:42,15772,2,0,1
10624,12:43:42,15774,2,0,1
10625,12:43:42,15775,2,0,1
10626,12:43:42,15777,2,0,1
10627,12:43:42,15778,2,0,1
10628,12:43:42,15779,2,0,1
10629,12:43:42,15781,2,0,1
10630,12:43:42,15782,2,0,1
10631,12:43:42,15783,2,0,1
10632,12:43:42,15785,2,0,1
10633,12:43:42,15786,2,0,1
10634,12:43:42,15788,2,0,1
10635,12:43:42,15789,2,0,1
10636,12:43:42,15790,2,0,1
10637,12:43:42,15792,2,0,1
10638,12:43:42,15793,2,0,1
10639,12:43:42,15795,2,0,1
10640,12:43:42,15796,2,0,1
10641,12:43:42,15797,2,0,1
10642,12:43:42,15799,2,0,1
10643,12:43:42,15800,2,0,1
10644,12:43:42,15801,2,0,1
10645,12:43:42,15803,2,0,1
10646,12:43:42,15804,2,0,1
10647,12:43:42,15806,2,0,1
10648,12:43:42,15807,2,0,1
10649,12:43:42,15808,2,0,1
10650,12:43:42,15810,2,0,1
10651,12:43:42,15811,2,0,1
10652,12:43:42,15813,2,0,1
10653,12:43:42,15814,2,0,1
10654,12:43:42,15815,2,0,1
10655,12:43:42,15817,2,0,1
10656,12:43:42,15818,2,0,1
10657,12:43:42,15819,2,0,1
10658,12:43:42,15821,2,0,1
10659,12:43:42,15822,2,0,1
10660,12:43:42,15824,2,0,1
10661,12:43:42,15825,2,0,1
10662,12:43:42,15826,2,0,1
10663,12:43:42,15828,2,0,1
10664,12:43:42,15829,2,0,1
10665,12:43:42,15831,2,0,1
10666,12:43:42,15832,2,0,1
10667,12:43:42,15833,2,0,1
10668,12:43:42,15835,2,0,1
10669,12:43:42,15836,2,0,1
10670,12:43:42,15837,2,0,1
10671,12:43:42,15839,2,0,1
10672,12:43:42,15840,2,0,1
10673,12:43:42,15842,2,0,1
10674,12:43:42,15843,2,0,1
10675,12:43:42,15844,2,0,1
10676,12:43:42,15846,2,0,1
10677,12:43:42,15847,2,0,1
10678,12:43:42,15849,2,0,1
10679,12:43:42,15850,2,0,1
10680,12:43:42,15851,2,0,1
10681,12:43:42,15853,2,0,1
10682,12:43:42,15854,2,0,1
10683,12:43:42,15856,2,0,1
10684,12:43:42,15857,2,0,1
10685,12:43:42,15858,2,0,1
10686,12:43:42,15860,2,0,1
10687,12:43:42,15861,2,0,1
10688,12:43:42,15862,2,0,1
10689,12:43:42,15864,2,0,1
10690,12:43:42,15865,2,0,1
10691,12:43:42,15867,2,0,1
10692,12:43:42,15868,2,0,1
10693,12:43:42,15869,2,0,1
10694,12:43:42,15871,2,0,1
10695,12:43:42,15872,2,0,1
10696,12:43:42,15874,2,0,1
10697,12:43:42,15875,2,0,1
10698,12:43:42,15876,2,0,1
10699,12:43:42,15878,2,0,1
10700,12:43:42,15879,2,0,1
10701,12:43:42,15880,2,0,1
10702,12:43:42,15882,2,0,1
10703,12:43:42,15883,2,0,1
10704,12:43:42,15885,2,0,1
10705,12:43:42,15886,2,0,1
10706,12:43:42,15887,2,0,1
10707,12:43:42,15889,2,0,1
10708,12:43:42,15890,2,0,1
10709,12:43:42,15892,2,0,1
10710,12:43:42,15893,2,0,1
10711,12:43:42,15894,2,0,1
10712,12:43:42,15896,2,0,1
10713,12:43:42,15897,2,0,1
10714,12:43:42,15898,2,0,1
10715,12:43:42,15900,2,0,1
10716,12:43:42,15901,2,0,1
10717,12:43:42,15903,2,0,1
10718,12:43:42,15904,2,0,1
10719,12:43:42,15905,2,0,1
10720,12:43:42,15907,2,0,1
10721,12:43:42,15908,2,0,1
10722,12:43:42,15910,2,0,1
10723,12:43:42,15911,2,0,1
10724,12:43:42,15912,2,0,1
10725,12:43:42,15914,2,0,1
10726,12:43:42,15915,2,0,1
10727,12:43:42,15916,2,0,1
10728,12:43:42,15918,2,0,1
10729,12:43:42,15919,2,0,1
10730,12:43:42,15921,2,0,1
10731,12:43:42,15922,2,0,1
10732,12:43:42,15923,2,0,1
10733,12:43:42,15925,2,0,1
10734,12:43:42,15926,2,0,1
10735,12:43:42,15928,2,0,1
10736,12:43:42,15929,2,0,1
10737,12:43:42,15930,2,0,1
10738,12:43:42,15932,2,0,1
10739,12:43:42,15933,2,0,1
10740,12:43:42,15934,2,0,1
10741,12:43:42,15936,2,0,1
10742,12:43:42,15937,2,0,1
10743,12:43:42,15939,2,0,1
10744,12:43:42,15940,2,0,1
10745,12:43:42,15941,2,0,1
10746,12:43:42,15943,2,0,1
10747,12:43:42,15944,2,0,1
10748,12:43:42,15946,2,0,1
10749,12:43:42,15947,2,0,1
10750,12:43:42,15948,2,0,1
10751,12:43:42,15950,2,0,1
10752,12:43:42,15951,2,0,1
10753,12:43:42,15952,2,0,1
10754,12:43:42,15954,2,0,1
10755,12:43:42,15955,2,0,1
10756,12:43:42,15957,2,0,1
10757,12:43:42,15958,2,0,1
10758,12:43:42,15959,2,0,1
10759,12:43:42,15961,2,0,1
10760,12:43:42,15962,2,0,1
10761,12:43:42,15964,2,0,1
10762,12:43:42,15965,2,0,1
10763,12:43:42,15966,2,0,1
10764,12:43:42,15968,2,0,1
10765,12:43:42,15969,2,0,1
10766,12:43:42,15970,2,0,1
10767,12:43:42,15972,2,0,1
10768,12:43:42,15973,2,0,1
10769,12:43:42,15975,2,0,1
10770,12:43:42,15976,2,0,1
10771,12:43:42,15977,2,0,1
10772,12:43:42,15979,2,0,1
10773,12:43:42,15980,2,0,1
10774,12:43:42,15982,2,0,1
10775,12:43:42,15983,2,0,1
10776,12:43:42,15984,2,0,1
10777,12:43:42,15986,2,0,1
10778,12:43:42,15987,2,0,1
10779,12:43:42,15988,2,0,1
10780,12:43:42,15990,2,0,1
10781,12:43:42,15991,2,0,1
10782,12:43:42,15993,2,0,1
10783,12:43:42,15994,2,0,1
10784,12:43:42,15995,2,0,1
10785,12:43:42,15997,2,0,1
10786,12:43:42,15998,2,0,1
10787,12:43:42,16000,2,0,1
10788,12:43:42,16001,2,0,1
10789,12:43:42,16002,2,0,1
10790,12:43:42,16004,2,0,1
10791,12:43:42,16005,2,0,1
10792,12:43:42,16006,2,0,1
10793,12:43:42,16008,2,0,1
10794,12:43:42,16009,2,0,1
10795,12:43:42,16011,2,0,1
10796,12:43:42,16012,2,0,1
10797,12:43:42,16013,2,0,1
10798,12:43:42,16015,2,0,1
10799,12:43:42,16016,2,0,1
10800,12:43:42,16018,2,0,1
10801,12:43:42,16019,2,0,1
10802,12:43:42,16020,2,0,1
10803,12:43:42,16022,2,0,1
10804,12:43:42,16023,2,0,1
10805,12:43:42,16024,2,0,1
10806,12:43:42,16026,2,0,1
10807,12:43:42,16027,2,0,1
10808,12:43:42,16029,2,0,1
10809,12:43:42,16030,2,0,1
10810,12:43:42,16031,2,0,1
10811,12:43:42,16033,2,0,1
10812,12:43:42,16034,2,0,1
10813,12:43:42,16036,2,0,1
10814,12:43:42,16037,2,0,1
10815,12:43:42,16038,2,0,1
10816,12:43:42,16040,2,0,1
10817,12:43:42,16041,2,0,1
10818,12:43:42,16042,2,0,1
10819,12:43:42,16044,2,0,1
10820,12:43:42,16045,2,0,1
10821,12:43:42,16047,2,0,1
10822,12:43:42,16048,2,0,1
10823,12:43:42,16049,2,0,1
10824,12:43:42,16051,2,0,1
10825,12:43:42,16052,2,0,1
10826,12:43:42,16054,2,0,1
10827,12:43:42,16055,2,0,1
10828,12:43:42,16056,2,0,1
10829,12:43:42,16058,2,0,1
10830,12:43:42,16059,2,0,1
10831,12:43:42,16060,2,0,1
10832,12:43:42,16062,2,0,1
10833,12:43:42,16063,2,0,1
