Timestamp ID Value1 Value2 Value3 Value4 Byte1 Byte2 Byte3 Byte4
152178 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152215 0x2014 0 0 0 0 FF AD 0 0
152222 0x2114 0 0 0 0 FF FF FF FF
152230 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152215 0x2014 0 0 0 0 FF AD 0 0
152222 0x2114 0 0 0 0 FF FF FF FF
152230 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152245 0x2014 0 0 0 0 FF 96 0 1
152222 0x2114 0 0 0 0 FF FF FF FF
152230 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152245 0x2014 0 0 0 0 FF 96 0 1
152252 0x2114 0 0 0 0 FF FF FF FF
152230 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152245 0x2014 0 0 0 0 FF 96 0 1
152252 0x2114 0 0 0 0 FF FF FF FF
152230 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152267 0x2014 0 0 0 0 FF 7C 0 0
152252 0x2114 0 0 0 0 FF FF FF FF
152230 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152267 0x2014 0 0 0 0 FF 7C 0 0
152274 0x2114 0 0 0 0 FF FF FF FF
152230 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152267 0x2014 0 0 0 0 FF 7C 0 0
152274 0x2114 0 0 0 0 FF FF FF FF
152230 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152289 0x2014 0 0 0 0 FF 6D 0 0
152274 0x2114 0 0 0 0 FF FF FF FF
152230 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152289 0x2014 0 0 0 0 FF 6D 0 0
152297 0x2114 0 0 0 0 FF FF FF FF
152230 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152289 0x2014 0 0 0 0 FF 6D 0 0
152297 0x2114 0 0 0 0 FF FF FF FF
152304 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152289 0x2014 0 0 0 0 FF 6D 0 0
152297 0x2114 0 0 0 0 FF FF FF FF
152304 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152319 0x2014 0 0 0 0 0 43 0 0
152297 0x2114 0 0 0 0 FF FF FF FF
152304 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152319 0x2014 0 0 0 0 0 43 0 0
152327 0x2114 0 0 0 0 FF FF FF FF
152304 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152319 0x2014 0 0 0 0 0 43 0 0
152327 0x2114 0 0 0 0 FF FF FF FF
152304 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152341 0x2014 0 0 0 0 FF 52 0 0
152327 0x2114 0 0 0 0 FF FF FF FF
152304 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152341 0x2014 0 0 0 0 FF 52 0 0
152349 0x2114 0 0 0 0 FF FF FF FF
152304 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152341 0x2014 0 0 0 0 FF 52 0 0
152349 0x2114 0 0 0 0 FF FF FF FF
152356 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152341 0x2014 0 0 0 0 FF 52 0 0
152349 0x2114 0 0 0 0 FF FF FF FF
152356 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152371 0x2014 0 0 0 0 FF F 0 1
152349 0x2114 0 0 0 0 FF FF FF FF
152356 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152371 0x2014 0 0 0 0 FF F 0 1
152379 0x2114 0 0 0 0 FF FF FF FF
152356 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152371 0x2014 0 0 0 0 FF F 0 1
152379 0x2114 0 0 0 0 FF FF FF FF
152356 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152394 0x2014 0 0 0 0 FF 8F 0 1
152379 0x2114 0 0 0 0 FF FF FF FF
152356 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152394 0x2014 0 0 0 0 FF 8F 0 1
152401 0x2114 0 0 0 0 FF FF FF FF
152356 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152394 0x2014 0 0 0 0 FF 8F 0 1
152401 0x2114 0 0 0 0 FF FF FF FF
152356 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152416 0x2014 0 0 0 0 FF 3B 0 0
152401 0x2114 0 0 0 0 FF FF FF FF
152356 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152416 0x2014 0 0 0 0 FF 3B 0 0
152423 0x2114 0 0 0 0 FF FF FF FF
152356 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152416 0x2014 0 0 0 0 FF 3B 0 0
152423 0x2114 0 0 0 0 FF FF FF FF
152431 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152416 0x2014 0 0 0 0 FF 3B 0 0
152423 0x2114 0 0 0 0 FF FF FF FF
152431 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152446 0x2014 0 0 0 0 FF B4 0 0
152423 0x2114 0 0 0 0 FF FF FF FF
152431 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152446 0x2014 0 0 0 0 FF B4 0 0
152453 0x2114 0 0 0 0 FF FF FF FF
152431 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152446 0x2014 0 0 0 0 FF B4 0 0
152453 0x2114 0 0 0 0 FF FF FF FF
152431 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152468 0x2014 0 0 0 0 FF 88 0 0
152453 0x2114 0 0 0 0 FF FF FF FF
152431 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152468 0x2014 0 0 0 0 FF 88 0 0
152475 0x2114 0 0 0 0 FF FF FF FF
152431 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152468 0x2014 0 0 0 0 FF 88 0 0
152475 0x2114 0 0 0 0 FF FF FF FF
152483 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152468 0x2014 0 0 0 0 FF 88 0 0
152475 0x2114 0 0 0 0 FF FF FF FF
152483 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152498 0x2014 0 0 0 0 FF B5 0 1
152475 0x2114 0 0 0 0 FF FF FF FF
152483 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152498 0x2014 0 0 0 0 FF B5 0 1
152505 0x2114 0 0 0 0 FF FF FF FF
152483 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152498 0x2014 0 0 0 0 FF B5 0 1
152505 0x2114 0 0 0 0 FF FF FF FF
152483 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152520 0x2014 0 0 0 0 FF 5A 0 1
152505 0x2114 0 0 0 0 FF FF FF FF
152483 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152520 0x2014 0 0 0 0 FF 5A 0 1
152527 0x2114 0 0 0 0 FF FF FF FF
152483 0x2214 0 C7 4 F5 2 FF FF FF
151798 0x2314 0 0 0 0 0 0 0 0
152520 0x2014 0 0 0 0 FF 5A 0 1
152527 0x2114 0 0 0 0 FF FF FF FF
152483 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152520 0x2014 0 0 0 0 FF 5A 0 1
152527 0x2114 0 0 0 0 FF FF FF FF
152483 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152550 0x2014 0 0 0 0 FF D7 0 1
152527 0x2114 0 0 0 0 FF FF FF FF
152483 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152550 0x2014 0 0 0 0 FF D7 0 1
152557 0x2114 0 0 0 0 FF FF FF FF
152483 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152550 0x2014 0 0 0 0 FF D7 0 1
152557 0x2114 0 0 0 0 FF FF FF FF
152483 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152572 0x2014 0 0 0 0 FF AE 0 0
152557 0x2114 0 0 0 0 FF FF FF FF
152483 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152572 0x2014 0 0 0 0 FF AE 0 0
152579 0x2114 0 0 0 0 FF FF FF FF
152483 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152572 0x2014 0 0 0 0 FF AE 0 0
152579 0x2114 0 0 0 0 FF FF FF FF
152483 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152594 0x2014 0 0 0 0 FF 75 0 0
152579 0x2114 0 0 0 0 FF FF FF FF
152483 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152594 0x2014 0 0 0 0 FF 75 0 0
152602 0x2114 0 0 0 0 FF FF FF FF
152483 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152594 0x2014 0 0 0 0 FF 75 0 0
152602 0x2114 0 0 0 0 FF FF FF FF
152609 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152594 0x2014 0 0 0 0 FF 75 0 0
152602 0x2114 0 0 0 0 FF FF FF FF
152609 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152624 0x2014 0 0 0 0 FF 8B 0 0
152602 0x2114 0 0 0 0 FF FF FF FF
152609 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152624 0x2014 0 0 0 0 FF 8B 0 0
152632 0x2114 0 0 0 0 FF FF FF FF
152609 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152624 0x2014 0 0 0 0 FF 8B 0 0
152632 0x2114 0 0 0 0 FF FF FF FF
152609 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152646 0x2014 0 0 0 0 0 18 0 1
152632 0x2114 0 0 0 0 FF FF FF FF
152609 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152646 0x2014 0 0 0 0 0 18 0 1
152654 0x2114 0 0 0 0 FF FF FF FF
152609 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152646 0x2014 0 0 0 0 0 18 0 1
152654 0x2114 0 0 0 0 FF FF FF FF
152661 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152646 0x2014 0 0 0 0 0 18 0 1
152654 0x2114 0 0 0 0 FF FF FF FF
152661 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152676 0x2014 0 0 0 0 FF A0 0 1
152654 0x2114 0 0 0 0 FF FF FF FF
152661 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152676 0x2014 0 0 0 0 FF A0 0 1
152684 0x2114 0 0 0 0 FF FF FF FF
152661 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152676 0x2014 0 0 0 0 FF A0 0 1
152684 0x2114 0 0 0 0 FF FF FF FF
152661 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152699 0x2014 0 0 0 0 FF 8C 0 1
152684 0x2114 0 0 0 0 FF FF FF FF
152661 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152699 0x2014 0 0 0 0 FF 8C 0 1
152706 0x2114 0 0 0 0 FF FF FF FF
152661 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152699 0x2014 0 0 0 0 FF 8C 0 1
152706 0x2114 0 0 0 0 FF FF FF FF
152661 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152721 0x2014 0 0 0 0 FF C9 0 0
152706 0x2114 0 0 0 0 FF FF FF FF
152661 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152721 0x2014 0 0 0 0 FF C9 0 0
152728 0x2114 0 0 0 0 FF FF FF FF
152661 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152721 0x2014 0 0 0 0 FF C9 0 0
152728 0x2114 0 0 0 0 FF FF FF FF
152736 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152721 0x2014 0 0 0 0 FF C9 0 0
152728 0x2114 0 0 0 0 FF FF FF FF
152736 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152751 0x2014 0 0 0 0 0 16 0 1
152728 0x2114 0 0 0 0 FF FF FF FF
152736 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152751 0x2014 0 0 0 0 0 16 0 1
152758 0x2114 0 0 0 0 FF FF FF FF
152736 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152751 0x2014 0 0 0 0 0 16 0 1
152758 0x2114 0 0 0 0 FF FF FF FF
152736 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152773 0x2014 0 0 0 0 FF C0 0 0
152758 0x2114 0 0 0 0 FF FF FF FF
152736 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152773 0x2014 0 0 0 0 FF C0 0 0
152780 0x2114 0 0 0 0 FF FF FF FF
152736 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152773 0x2014 0 0 0 0 FF C0 0 0
152780 0x2114 0 0 0 0 FF FF FF FF
152788 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152773 0x2014 0 0 0 0 FF C0 0 0
152780 0x2114 0 0 0 0 FF FF FF FF
152788 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152803 0x2014 0 0 0 0 FF C3 0 0
152780 0x2114 0 0 0 0 FF FF FF FF
152788 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152803 0x2014 0 0 0 0 FF C3 0 0
152810 0x2114 0 0 0 0 FF FF FF FF
152788 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152803 0x2014 0 0 0 0 FF C3 0 0
152810 0x2114 0 0 0 0 FF FF FF FF
152788 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152825 0x2014 0 0 0 0 FF 6D 0 1
152810 0x2114 0 0 0 0 FF FF FF FF
152788 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152825 0x2014 0 0 0 0 FF 6D 0 1
152832 0x2114 0 0 0 0 FF FF FF FF
152788 0x2214 0 C7 4 F5 2 FF FF FF
152535 0x2314 0 0 0 0 0 0 0 0
152825 0x2014 0 0 0 0 FF 6D 0 1
152832 0x2114 0 0 0 0 FF FF FF FF
152788 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152825 0x2014 0 0 0 0 FF 6D 0 1
152832 0x2114 0 0 0 0 FF FF FF FF
152788 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152855 0x2014 0 0 0 0 FF 44 0 1
152832 0x2114 0 0 0 0 FF FF FF FF
152788 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152855 0x2014 0 0 0 0 FF 44 0 1
152862 0x2114 0 0 0 0 FF FF FF FF
152788 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152855 0x2014 0 0 0 0 FF 44 0 1
152862 0x2114 0 0 0 0 FF FF FF FF
152788 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152877 0x2014 0 0 0 0 FF AD 0 1
152862 0x2114 0 0 0 0 FF FF FF FF
152788 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152877 0x2014 0 0 0 0 FF AD 0 1
152884 0x2114 0 0 0 0 FF FF FF FF
152788 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152877 0x2014 0 0 0 0 FF AD 0 1
152884 0x2114 0 0 0 0 FF FF FF FF
152788 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152899 0x2014 0 0 0 0 FF 75 0 0
152884 0x2114 0 0 0 0 FF FF FF FF
152788 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152899 0x2014 0 0 0 0 FF 75 0 0
152907 0x2114 0 0 0 0 FF FF FF FF
152788 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152899 0x2014 0 0 0 0 FF 75 0 0
152907 0x2114 0 0 0 0 FF FF FF FF
152914 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152899 0x2014 0 0 0 0 FF 75 0 0
152907 0x2114 0 0 0 0 FF FF FF FF
152914 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152929 0x2014 0 0 0 0 FF C5 0 1
152907 0x2114 0 0 0 0 FF FF FF FF
152914 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152929 0x2014 0 0 0 0 FF C5 0 1
152937 0x2114 0 0 0 0 FF FF FF FF
152914 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152929 0x2014 0 0 0 0 FF C5 0 1
152937 0x2114 0 0 0 0 FF FF FF FF
152914 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152951 0x2014 0 0 0 0 FF C4 0 1
152937 0x2114 0 0 0 0 FF FF FF FF
152914 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152951 0x2014 0 0 0 0 FF C4 0 1
152959 0x2114 0 0 0 0 FF FF FF FF
152914 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152951 0x2014 0 0 0 0 FF C4 0 1
152959 0x2114 0 0 0 0 FF FF FF FF
152966 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152951 0x2014 0 0 0 0 FF C4 0 1
152959 0x2114 0 0 0 0 FF FF FF FF
152966 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152981 0x2014 0 0 0 0 FF 75 0 1
152959 0x2114 0 0 0 0 FF FF FF FF
152966 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152981 0x2014 0 0 0 0 FF 75 0 1
152989 0x2114 0 0 0 0 FF FF FF FF
152966 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
152981 0x2014 0 0 0 0 FF 75 0 1
152989 0x2114 0 0 0 0 FF FF FF FF
152966 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153004 0x2014 0 0 0 0 FF 60 0 1
152989 0x2114 0 0 0 0 FF FF FF FF
152966 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153004 0x2014 0 0 0 0 FF 60 0 1
153011 0x2114 0 0 0 0 FF FF FF FF
152966 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153004 0x2014 0 0 0 0 FF 60 0 1
153011 0x2114 0 0 0 0 FF FF FF FF
152966 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153026 0x2014 0 0 0 0 FF 6C 0 0
153011 0x2114 0 0 0 0 FF FF FF FF
152966 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153026 0x2014 0 0 0 0 FF 6C 0 0
153033 0x2114 0 0 0 0 FF FF FF FF
152966 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153026 0x2014 0 0 0 0 FF 6C 0 0
153033 0x2114 0 0 0 0 FF FF FF FF
153041 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153026 0x2014 0 0 0 0 FF 6C 0 0
153033 0x2114 0 0 0 0 FF FF FF FF
153041 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153056 0x2014 0 0 0 0 FF 66 0 0
153033 0x2114 0 0 0 0 FF FF FF FF
153041 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153056 0x2014 0 0 0 0 FF 66 0 0
153063 0x2114 0 0 0 0 FF FF FF FF
153041 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153056 0x2014 0 0 0 0 FF 66 0 0
153063 0x2114 0 0 0 0 FF FF FF FF
153041 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153078 0x2014 0 0 0 0 FF 16 0 0
153063 0x2114 0 0 0 0 FF FF FF FF
153041 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153078 0x2014 0 0 0 0 FF 16 0 0
153085 0x2114 0 0 0 0 FF FF FF FF
153041 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153078 0x2014 0 0 0 0 FF 16 0 0
153085 0x2114 0 0 0 0 FF FF FF FF
153093 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153078 0x2014 0 0 0 0 FF 16 0 0
153085 0x2114 0 0 0 0 FF FF FF FF
153093 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153108 0x2014 0 0 0 0 FF 6E 0 0
153085 0x2114 0 0 0 0 FF FF FF FF
153093 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153108 0x2014 0 0 0 0 FF 6E 0 0
153115 0x2114 0 0 0 0 FF FF FF FF
153093 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153108 0x2014 0 0 0 0 FF 6E 0 0
153115 0x2114 0 0 0 0 FF FF FF FF
153093 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153130 0x2014 0 0 0 0 FF 41 0 1
153115 0x2114 0 0 0 0 FF FF FF FF
153093 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153130 0x2014 0 0 0 0 FF 41 0 1
153137 0x2114 0 0 0 0 FF FF FF FF
153093 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153130 0x2014 0 0 0 0 FF 41 0 1
153137 0x2114 0 0 0 0 FF FF FF FF
153093 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153152 0x2014 0 0 0 0 FF DE 0 0
153137 0x2114 0 0 0 0 FF FF FF FF
153093 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153152 0x2014 0 0 0 0 FF DE 0 0
153160 0x2114 0 0 0 0 FF FF FF FF
153093 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153152 0x2014 0 0 0 0 FF DE 0 0
153160 0x2114 0 0 0 0 FF FF FF FF
153167 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153152 0x2014 0 0 0 0 FF DE 0 0
153160 0x2114 0 0 0 0 FF FF FF FF
153167 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153182 0x2014 0 0 0 0 FF CB 0 0
153160 0x2114 0 0 0 0 FF FF FF FF
153167 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153182 0x2014 0 0 0 0 FF CB 0 0
153190 0x2114 0 0 0 0 FF FF FF FF
153167 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153182 0x2014 0 0 0 0 FF CB 0 0
153190 0x2114 0 0 0 0 FF FF FF FF
153167 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153204 0x2014 0 0 0 0 FF BE 0 0
153190 0x2114 0 0 0 0 FF FF FF FF
153167 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153204 0x2014 0 0 0 0 FF BE 0 0
153212 0x2114 0 0 0 0 FF FF FF FF
153167 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153204 0x2014 0 0 0 0 FF BE 0 0
153212 0x2114 0 0 0 0 FF FF FF FF
153219 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153204 0x2014 0 0 0 0 FF BE 0 0
153212 0x2114 0 0 0 0 FF FF FF FF
153219 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153234 0x2014 0 0 0 0 FF 7D 0 0
153212 0x2114 0 0 0 0 FF FF FF FF
153219 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153234 0x2014 0 0 0 0 FF 7D 0 0
153242 0x2114 0 0 0 0 FF FF FF FF
153219 0x2214 0 C7 4 F5 2 FF FF FF
152840 0x2314 0 0 0 0 0 0 0 0
153234 0x2014 0 0 0 0 FF 7D 0 0
